date,code,name,open,high,low,close,volume,amount
2025-05-15 15:00,600519,,1634.8,1643.59,1624.13,1632.01,24732.0,4043402752.0
2025-05-14 15:00,600519,,1590.0,1645.0,1588.18,1634.99,39460.0,6394735104.0
2025-05-13 15:00,600519,,1608.92,1608.92,1585.11,1590.3,21258.0,3386617856.0
2025-05-12 15:00,600519,,1598.0,1618.93,1596.61,1604.5,24735.0,3967785728.0
2025-05-09 15:00,600519,,1578.99,1597.45,1575.05,1591.18,23671.0,3757574656.0
2025-05-08 15:00,600519,,1553.0,1592.78,1549.83,1578.19,33481.0,5265446400.0
2025-05-07 15:00,600519,,1570.0,1570.0,1550.2,1555.0,27462.0,4275142656.0
2025-05-06 15:00,600519,,1559.0,1559.0,1544.33,1550.2,18300.0,2838614272.0
2025-04-30 15:00,600519,,1549.99,1566.66,1546.3,1547.0,25754.0,4005439488.0
2025-04-29 15:00,600519,,1550.0,1552.54,1532.02,1544.0,18921.0,2917422848.0
2025-04-28 15:00,600519,,1552.0,1555.0,1546.6,1550.0,14659.0,2274252544.0
2025-04-25 15:00,600519,,1557.1,1561.2,1550.0,1550.0,14764.0,2295029760.0
2025-04-24 15:00,600519,,1552.0,1560.68,1548.98,1552.25,14871.0,2313372160.0
2025-04-23 15:00,600519,,1559.0,1559.22,1545.0,1552.0,18668.0,2895468800.0
2025-04-22 15:00,600519,,1550.0,1556.3,1543.21,1548.8,18432.0,2857526016.0
2025-04-21 15:00,600519,,1565.5,1565.5,1551.0,1551.0,18057.0,2808158208.0
2025-04-18 15:00,600519,,1566.0,1575.0,1556.0,1565.94,20298.0,3179974400.0
2025-04-17 15:00,600519,,1554.0,1576.5,1549.99,1570.0,23846.0,3733924864.0
2025-04-16 15:00,600519,,1552.0,1576.0,1537.0,1559.17,31156.0,4834880512.0
2025-04-15 15:00,600519,,1552.0,1565.0,1545.0,1558.0,21489.0,3339942656.0
2025-04-14 15:00,600519,,1560.97,1566.0,1551.53,1551.99,21711.0,3379425536.0
2025-04-11 15:00,600519,,1579.97,1579.97,1545.0,1568.98,32634.0,5087360000.0
2025-04-10 15:00,600519,,1550.99,1555.0,1528.0,1549.0,38620.0,5963650560.0
2025-04-09 15:00,600519,,1525.02,1556.8,1520.55,1541.04,55630.0,8562928128.0
2025-04-08 15:00,600519,,1513.0,1545.0,1495.0,1545.0,73876.0,11226977280.0
